"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client3",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client3CPUUsage.csv",,,,"Date:","27 Dec 2020 05:53:53 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
27-12 05:58:46,0.0,0.0,0.0,0.515,3.093,95.876,0.0,0.0,0.515,0.0,0.0,0.0,0.0,555880448.0,16793600.0,398225408.0,71065600.0,0.0,0.0,0.010,0.050,0.050,12510.0,383652.0,27-12 05:58:46,0.515,3.093,95.876,0.0,0.0,0.515,555880448.0,16793600.0,398225408.0,71065600.0,0.010,0.050,0.050
27-12 05:58:47,0.0,0.0,0.0,0.510,2.041,96.429,0.0,0.0,1.020,0.0,0.0,0.0,0.0,555880448.0,16793600.0,398225408.0,71065600.0,0.0,0.0,0.010,0.050,0.050,15180.0,463698.0,27-12 05:58:47,0.508,2.030,96.447,0.0,0.0,1.015,555880448.0,16793600.0,398225408.0,71065600.0,0.010,0.050,0.050
27-12 05:58:48,0.0,0.0,0.0,1.064,1.064,97.340,0.0,0.0,0.532,0.0,0.0,0.0,0.0,555880448.0,16793600.0,398225408.0,71065600.0,0.0,0.0,0.010,0.050,0.050,7590.0,232922.0,27-12 05:58:48,1.596,1.064,96.809,0.0,0.0,0.532,555880448.0,16793600.0,398225408.0,71065600.0,0.010,0.050,0.050
27-12 05:58:49,2.0,0.0,0.0,1.010,2.020,96.465,0.0,0.0,0.505,0.0,0.0,0.0,0.0,555876352.0,16793600.0,398229504.0,71065600.0,0.0,0.0,0.010,0.050,0.050,10080.0,311926.0,27-12 05:58:49,0.508,2.030,96.954,0.0,0.0,0.508,555876352.0,16793600.0,398229504.0,71065600.0,0.010,0.050,0.050
27-12 05:58:50,0.0,0.0,0.0,1.005,2.010,95.980,0.0,0.0,1.005,0.0,12288.0,0.0,2.0,555868160.0,16801792.0,398229504.0,71065600.0,0.0,0.0,0.010,0.050,0.050,10020.0,305456.0,27-12 05:58:50,1.005,2.010,95.980,0.0,0.0,1.005,555868160.0,16801792.0,398229504.0,71065600.0,0.010,0.050,0.050
27-12 05:58:51,0.0,0.0,0.0,0.0,2.525,97.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555794432.0,16801792.0,398229504.0,71139328.0,0.0,0.0,0.010,0.050,0.050,12570.0,393438.0,27-12 05:58:51,0.0,2.525,97.475,0.0,0.0,0.0,555794432.0,16801792.0,398229504.0,71139328.0,0.010,0.050,0.050
27-12 05:58:52,0.0,0.0,0.0,0.503,2.513,95.477,0.0,0.0,1.508,0.0,0.0,0.0,0.0,555933696.0,16801792.0,398229504.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12450.0,389198.0,27-12 05:58:52,0.503,2.513,95.477,0.0,0.0,1.508,555933696.0,16801792.0,398229504.0,71000064.0,0.010,0.050,0.050
27-12 05:58:53,0.0,0.0,0.0,0.508,3.553,95.431,0.0,0.0,0.508,0.0,0.0,0.0,0.0,555900928.0,16801792.0,398229504.0,71032832.0,0.0,0.0,0.010,0.050,0.050,12630.0,387488.0,27-12 05:58:53,0.505,3.535,95.455,0.0,0.0,0.505,555900928.0,16801792.0,398229504.0,71032832.0,0.010,0.050,0.050
27-12 05:58:54,0.0,0.0,0.0,1.010,3.030,94.949,0.0,0.0,1.010,0.0,0.0,0.0,0.0,555966464.0,16801792.0,398229504.0,70967296.0,0.0,0.0,0.010,0.050,0.050,10020.0,308304.0,27-12 05:58:54,1.015,3.046,94.924,0.0,0.0,1.015,555966464.0,16801792.0,398229504.0,70967296.0,0.010,0.050,0.050
27-12 05:58:55,0.0,0.0,0.0,0.0,3.627,95.855,0.0,0.0,0.518,0.0,12288.0,0.0,2.0,555966464.0,16809984.0,398221312.0,70967296.0,0.0,0.0,0.010,0.050,0.050,5100.0,156560.0,27-12 05:58:55,0.0,3.627,95.855,0.0,0.0,0.518,555966464.0,16809984.0,398221312.0,70967296.0,0.010,0.050,0.050
27-12 05:58:56,0.0,0.0,0.0,0.503,4.020,94.975,0.0,0.0,0.503,0.0,0.0,0.0,0.0,555966464.0,16809984.0,398221312.0,70967296.0,0.0,0.0,0.010,0.050,0.050,9960.0,304496.0,27-12 05:58:56,0.503,4.020,94.975,0.0,0.0,0.503,555966464.0,16809984.0,398221312.0,70967296.0,0.010,0.050,0.050
27-12 05:58:57,0.0,0.0,0.0,1.515,1.010,96.970,0.0,0.0,0.505,0.0,0.0,0.0,0.0,555958272.0,16809984.0,398229504.0,70967296.0,0.0,0.0,0.010,0.050,0.050,12456.0,383770.0,27-12 05:58:57,1.508,1.005,96.985,0.0,0.0,0.503,555958272.0,16809984.0,398229504.0,70967296.0,0.010,0.050,0.050
27-12 05:58:58,1.0,0.0,0.0,1.015,1.015,97.462,0.0,0.0,0.508,0.0,0.0,0.0,0.0,555958272.0,16809984.0,398229504.0,70967296.0,0.0,0.0,0.010,0.050,0.050,12450.0,381582.0,27-12 05:58:58,1.015,1.523,96.954,0.0,0.0,0.508,555958272.0,16809984.0,398229504.0,70967296.0,0.010,0.050,0.050
27-12 05:58:59,0.0,0.0,0.0,0.0,3.483,95.522,0.0,0.0,0.995,0.0,0.0,0.0,0.0,555958272.0,16809984.0,398229504.0,70967296.0,0.0,0.0,0.010,0.050,0.050,9960.0,317664.0,27-12 05:58:59,0.0,3.0,96.0,0.0,0.0,1.0,555958272.0,16809984.0,398229504.0,70967296.0,0.010,0.050,0.050
27-12 05:59:00,0.0,0.0,0.0,0.500,1.500,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,555925504.0,16809984.0,398229504.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12510.0,390936.0,27-12 05:59:00,0.500,1.500,97.0,0.0,0.0,1.0,555925504.0,16809984.0,398229504.0,71000064.0,0.010,0.050,0.050
27-12 05:59:01,0.0,0.0,0.0,1.020,1.020,97.449,0.0,0.0,0.510,0.0,12288.0,0.0,2.0,555917312.0,16818176.0,398229504.0,71000064.0,0.0,0.0,0.010,0.050,0.050,9960.0,307600.0,27-12 05:59:01,1.020,1.020,97.449,0.0,0.0,0.510,555917312.0,16818176.0,398229504.0,71000064.0,0.010,0.050,0.050
27-12 05:59:02,0.0,0.0,0.0,0.521,1.562,97.396,0.0,0.0,0.521,0.0,0.0,0.0,0.0,555917312.0,16818176.0,398229504.0,71000064.0,0.0,0.0,0.010,0.050,0.050,7530.0,229818.0,27-12 05:59:02,0.521,1.562,97.396,0.0,0.0,0.521,555917312.0,16818176.0,398229504.0,71000064.0,0.010,0.050,0.050
27-12 05:59:03,0.0,0.0,0.0,0.535,1.604,96.791,0.0,0.0,1.070,0.0,0.0,0.0,0.0,555880448.0,16818176.0,398233600.0,71032832.0,0.0,0.0,0.010,0.050,0.050,9900.0,310138.0,27-12 05:59:03,0.535,1.604,96.791,0.0,0.0,1.070,555880448.0,16818176.0,398233600.0,71032832.0,0.010,0.050,0.050
27-12 05:59:04,0.0,0.0,0.0,0.0,3.109,96.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555913216.0,16818176.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12510.0,382388.0,27-12 05:59:04,0.515,3.093,96.392,0.0,0.0,0.0,555913216.0,16818176.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:05,0.0,0.0,0.0,1.538,2.051,95.385,0.0,0.0,1.026,0.0,0.0,0.0,0.0,555913216.0,16818176.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,15060.0,462476.0,27-12 05:59:05,1.031,2.062,95.876,0.0,0.0,1.031,555913216.0,16818176.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:06,2.0,0.0,0.0,0.0,2.717,96.196,0.0,0.0,1.087,0.0,12288.0,0.0,2.0,555872256.0,16826368.0,398233600.0,71032832.0,0.0,0.0,0.010,0.050,0.050,11070.0,347492.0,27-12 05:59:06,0.541,2.703,95.676,0.0,0.0,1.081,555872256.0,16826368.0,398233600.0,71032832.0,0.010,0.050,0.050
27-12 05:59:07,0.0,0.0,0.0,0.524,1.571,97.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555905024.0,16826368.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,8910.0,276050.0,27-12 05:59:07,0.0,1.579,98.421,0.0,0.0,0.0,555905024.0,16826368.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:08,0.0,0.0,0.0,0.541,2.162,96.757,0.0,0.0,0.541,0.0,0.0,0.0,0.0,555905024.0,16826368.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,10020.0,306230.0,27-12 05:59:08,0.541,2.162,96.757,0.0,0.0,0.541,555905024.0,16826368.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:09,0.0,0.0,0.0,0.529,2.646,96.296,0.0,0.0,0.529,0.0,0.0,0.0,0.0,555905024.0,16826368.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,9960.0,307344.0,27-12 05:59:09,0.526,2.632,96.316,0.0,0.0,0.526,555905024.0,16826368.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:10,0.0,0.0,0.0,0.505,2.020,97.475,0.0,0.0,0.0,0.0,12288.0,0.0,1.0,555937792.0,16826368.0,398233600.0,70967296.0,0.0,0.0,0.010,0.050,0.050,12330.0,399314.0,27-12 05:59:10,0.508,2.030,97.462,0.0,0.0,0.0,555937792.0,16826368.0,398233600.0,70967296.0,0.010,0.050,0.050
27-12 05:59:11,0.0,0.0,0.0,0.0,1.596,97.872,0.0,0.0,0.532,0.0,20480.0,0.0,2.0,555896832.0,16834560.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,10440.0,307954.0,27-12 05:59:11,0.529,1.587,97.354,0.0,0.0,0.529,555896832.0,16834560.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:12,0.0,0.0,0.0,0.535,2.139,96.257,0.0,0.0,1.070,0.0,0.0,0.0,0.0,555896832.0,16834560.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12630.0,390374.0,27-12 05:59:12,0.0,2.151,96.774,0.0,0.0,1.075,555896832.0,16834560.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:13,0.0,0.0,0.0,0.526,1.579,97.368,0.0,0.0,0.526,0.0,0.0,0.0,0.0,555896832.0,16834560.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,7650.0,229352.0,27-12 05:59:13,0.524,1.571,97.382,0.0,0.0,0.524,555896832.0,16834560.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:14,0.0,0.0,0.0,0.0,2.604,96.354,0.0,0.0,1.042,0.0,0.0,0.0,0.0,555896832.0,16834560.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12870.0,388798.0,27-12 05:59:14,0.0,3.109,95.855,0.0,0.0,1.036,555896832.0,16834560.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:15,0.0,0.0,0.0,0.513,2.051,97.436,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,555896832.0,16834560.0,398233600.0,71000064.0,0.0,0.0,0.010,0.050,0.050,7410.0,225176.0,27-12 05:59:15,0.518,1.554,97.927,0.0,0.0,0.0,555896832.0,16834560.0,398233600.0,71000064.0,0.010,0.050,0.050
27-12 05:59:16,0.0,0.0,0.0,0.508,1.015,96.954,0.0,0.0,1.523,0.0,24576.0,0.0,3.0,555892736.0,16842752.0,398229504.0,71000064.0,0.0,0.0,0.010,0.050,0.050,12630.0,383028.0,27-12 05:59:16,0.505,1.010,96.970,0.0,0.0,1.515,555892736.0,16842752.0,398229504.0,71000064.0,0.010,0.050,0.050
27-12 05:59:17,0.0,0.0,0.0,0.0,2.162,97.297,0.0,0.0,0.541,0.0,0.0,0.0,0.0,555884544.0,16842752.0,398237696.0,71000064.0,0.0,0.0,0.010,0.050,0.050,7530.0,226654.0,27-12 05:59:17,0.0,2.174,97.283,0.0,0.0,0.543,555884544.0,16842752.0,398237696.0,71000064.0,0.010,0.050,0.050
27-12 05:59:18,0.0,0.0,0.0,1.042,3.646,95.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555819008.0,16842752.0,398237696.0,71065600.0,0.0,0.0,0.010,0.050,0.050,12510.0,384652.0,27-12 05:59:18,1.042,3.646,95.312,0.0,0.0,0.0,555819008.0,16842752.0,398237696.0,71065600.0,0.010,0.050,0.050
27-12 05:59:19,1.0,0.0,0.0,0.581,4.070,95.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555819008.0,16842752.0,398237696.0,71065600.0,0.0,0.0,0.010,0.050,0.050,7590.0,230138.0,27-12 05:59:19,0.581,4.070,95.349,0.0,0.0,0.0,555819008.0,16842752.0,398237696.0,71065600.0,0.010,0.050,0.050
27-12 05:59:20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16384.0,0.0,4.0,555819008.0,16842752.0,398237696.0,71065600.0,0.0,0.0,0.010,0.050,0.050,0.0,0.0,27-12 05:59:20,0.575,0.0,99.425,0.0,0.0,0.0,555819008.0,16842752.0,398237696.0,71065600.0,0.010,0.050,0.050
27-12 05:59:21,2.0,0.0,0.0,0.595,0.595,98.810,0.0,0.0,0.0,0.0,0.0,0.0,1.0,555819008.0,16850944.0,398229504.0,71065600.0,0.0,0.0,0.010,0.040,0.050,2550.0,77144.0,27-12 05:59:21,0.0,1.183,98.225,0.592,0.0,0.0,555819008.0,16850944.0,398229504.0,71065600.0,0.010,0.040,0.050
27-12 05:59:22,0.0,0.0,0.0,0.543,2.174,96.739,0.543,0.0,0.0,0.0,12288.0,0.0,1.0,555819008.0,16850944.0,398229504.0,71065600.0,0.0,0.0,0.010,0.040,0.050,7470.0,226142.0,27-12 05:59:22,0.549,1.648,97.802,0.0,0.0,0.0,555819008.0,16850944.0,398229504.0,71065600.0,0.010,0.040,0.050
27-12 05:59:23,0.0,0.0,0.0,0.535,1.604,97.326,0.0,0.0,0.535,0.0,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,7650.0,246440.0,27-12 05:59:23,0.535,1.604,97.326,0.0,0.0,0.535,555810816.0,16850944.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:24,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:24,0.543,0.0,99.457,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:25,1.0,0.0,0.0,0.532,0.532,98.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:25,0.532,0.532,98.404,0.0,0.0,0.532,555810816.0,16850944.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:26,0.0,0.0,0.0,0.578,0.0,98.844,0.0,0.0,0.578,0.0,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:26,0.581,0.0,99.419,0.0,0.0,0.0,555810816.0,16850944.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:27,1.0,0.0,0.0,0.510,0.0,99.490,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,555802624.0,16859136.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:27,0.0,0.0,100.0,0.0,0.0,0.0,555802624.0,16859136.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:28,0.0,0.0,0.0,0.617,0.617,98.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555802624.0,16859136.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:28,0.617,0.617,98.765,0.0,0.0,0.0,555802624.0,16859136.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:29,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555802624.0,16859136.0,398237696.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:29,0.508,0.0,99.492,0.0,0.0,0.0,555802624.0,16859136.0,398237696.0,71065600.0,0.010,0.040,0.050
27-12 05:59:30,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:30,0.503,0.0,99.497,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:31,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:31,0.503,0.0,99.497,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:32,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:32,0.0,0.0,100.0,0.0,0.0,0.0,555798528.0,16859136.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:33,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,555798528.0,16867328.0,398233600.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:33,0.0,0.498,99.502,0.0,0.0,0.0,555798528.0,16867328.0,398233600.0,71065600.0,0.010,0.040,0.050
27-12 05:59:34,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:34,0.0,0.500,99.500,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:35,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:35,0.500,0.0,99.500,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:36,0.0,0.0,0.0,0.500,0.0,99.0,0.0,0.0,0.500,0.0,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,2490.0,76542.0,27-12 05:59:36,0.0,0.0,99.495,0.0,0.0,0.505,555790336.0,16867328.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:37,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:37,0.595,0.0,99.405,0.0,0.0,0.0,555790336.0,16867328.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:38,0.0,0.0,0.0,1.111,1.111,96.111,1.111,0.0,0.556,0.0,12288.0,0.0,2.0,555782144.0,16875520.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:38,0.562,1.124,96.629,1.124,0.0,0.562,555782144.0,16875520.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:39,0.0,0.0,0.0,0.0,0.571,99.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:39,0.562,1.124,98.315,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:40,0.0,0.0,0.0,0.515,0.515,98.969,0.0,0.0,0.0,0.0,20480.0,0.0,3.0,555782144.0,16875520.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:40,0.0,0.0,100.0,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:41,1.0,0.0,0.0,0.495,0.0,99.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:41,0.495,0.0,99.505,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:42,0.0,0.0,0.0,0.532,0.0,98.936,0.0,0.0,0.532,0.0,0.0,0.0,0.0,555782144.0,16875520.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:42,1.053,0.0,98.421,0.0,0.0,0.526,555782144.0,16875520.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:43,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555778048.0,16875520.0,398245888.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:43,0.0,0.0,100.0,0.0,0.0,0.0,555778048.0,16875520.0,398245888.0,71065600.0,0.010,0.040,0.050
27-12 05:59:44,0.0,0.0,0.0,0.500,0.0,99.0,0.500,0.0,0.0,0.0,16384.0,0.0,2.0,555773952.0,16883712.0,398241792.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:44,0.500,0.0,99.0,0.500,0.0,0.0,555773952.0,16883712.0,398241792.0,71065600.0,0.010,0.040,0.050
27-12 05:59:45,2.0,0.0,0.0,0.510,0.0,99.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:45,0.510,0.0,99.490,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.010,0.040,0.050
27-12 05:59:46,0.0,0.0,0.0,0.0,1.105,98.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.0,0.010,0.040,0.050,0.0,0.0,27-12 05:59:46,0.0,1.099,98.901,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.010,0.040,0.050
27-12 05:59:47,1.0,0.0,0.0,0.585,0.0,99.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:47,0.588,0.0,99.412,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:48,0.0,0.0,0.0,0.513,0.0,98.974,0.0,0.0,0.513,0.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:48,0.510,0.510,98.469,0.0,0.0,0.510,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:49,2.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:49,0.0,0.0,100.0,0.0,0.0,0.0,555769856.0,16883712.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:50,0.0,0.0,0.0,0.0,0.518,99.482,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:50,0.515,0.515,98.969,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:51,0.0,0.0,0.0,1.010,0.0,98.485,0.0,0.0,0.505,0.0,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:51,0.510,0.0,98.980,0.0,0.0,0.510,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:52,0.610,0.0,99.390,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:53,0.0,0.0,0.0,0.556,0.0,99.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:53,0.0,0.556,99.444,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:54,0.0,0.0,0.0,0.0,0.613,98.773,0.0,0.0,0.613,0.0,0.0,0.0,0.0,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:54,0.613,0.0,98.773,0.0,0.0,0.613,555761664.0,16891904.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:55,0.0,0.0,0.0,0.571,1.143,98.286,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,555753472.0,16900096.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:55,0.571,1.143,98.286,0.0,0.0,0.0,555753472.0,16900096.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:56,0.0,0.0,0.0,0.546,0.0,99.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555753472.0,16900096.0,398245888.0,71065600.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:56,0.0,0.0,100.0,0.0,0.0,0.0,555753472.0,16900096.0,398245888.0,71065600.0,0.0,0.040,0.050
27-12 05:59:57,0.0,0.0,0.0,0.565,0.565,98.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,2550.0,77970.0,27-12 05:59:57,0.568,0.568,98.864,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 05:59:58,0.0,0.0,0.0,0.510,0.0,99.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:58,0.510,0.0,99.490,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.040,0.050
27-12 05:59:59,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,27-12 05:59:59,0.503,0.0,99.497,0.0,0.0,0.0,555814912.0,16900096.0,398249984.0,71000064.0,0.0,0.040,0.050
