"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client2CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:40 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:07:34,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:34,0.0,0.0,100.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:35,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:35,0.0,0.0,100.0,0.0,0.0,0.0,158859264.0,26537984.0,602066944.0,254500864.0,0.0,0.090,0.100
28-12 00:07:36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:36,0.0,0.0,100.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:37,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:37,0.0,0.0,100.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:38,0.498,0.0,99.502,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:39,0.0,0.0,0.0,1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:39,0.505,0.505,98.990,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:40,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:40,0.0,0.0,100.0,0.0,0.0,0.0,158846976.0,26546176.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:41,1.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:41,0.495,0.495,99.010,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:42,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:42,0.0,0.0,100.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:43,1.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:43,0.508,0.0,99.492,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.0,0.0,0.090,0.100,0.0,0.0,28-12 00:07:44,0.0,0.0,100.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.090,0.100
28-12 00:07:45,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:45,0.0,0.0,100.0,0.0,0.0,0.0,158838784.0,26554368.0,602071040.0,254500864.0,0.0,0.080,0.100
28-12 00:07:46,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:46,0.0,0.0,100.0,0.0,0.0,0.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.080,0.100
28-12 00:07:47,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:47,0.0,0.500,99.500,0.0,0.0,0.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.080,0.100
28-12 00:07:48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:48,0.0,0.0,100.0,0.0,0.0,0.0,158834688.0,26558464.0,602071040.0,254500864.0,0.0,0.080,0.100
28-12 00:07:49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158830592.0,26558464.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:49,0.0,0.0,100.0,0.0,0.0,0.0,158830592.0,26558464.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:50,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158830592.0,26558464.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:50,0.498,0.0,99.502,0.0,0.0,0.0,158830592.0,26558464.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:51,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,28672.0,0.0,3.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:51,0.505,0.0,99.495,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:52,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:52,0.0,0.500,99.500,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:53,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:53,0.503,0.0,99.497,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:54,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:54,0.503,0.0,99.497,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:55,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:55,0.0,0.0,100.0,0.0,0.0,0.0,158826496.0,26562560.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158826496.0,26566656.0,602071040.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:56,0.0,0.0,100.0,0.0,0.0,0.0,158826496.0,26566656.0,602071040.0,254500864.0,0.0,0.080,0.100
28-12 00:07:57,0.0,0.0,1.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,274.0,274.0,28-12 00:07:57,0.995,0.0,99.005,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:07:58,0.0,0.0,0.0,0.518,0.0,99.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158830592.0,26566656.0,602075136.0,254492672.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:58,0.0,0.0,100.0,0.0,0.0,0.0,158830592.0,26566656.0,602075136.0,254492672.0,0.0,0.080,0.100
28-12 00:07:59,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:07:59,0.0,0.0,100.0,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:08:00,0.0,0.0,0.0,0.532,0.0,99.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:00,0.529,0.0,99.471,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:08:01,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:01,0.0,0.500,99.500,0.0,0.0,0.0,158822400.0,26566656.0,602075136.0,254500864.0,0.0,0.080,0.100
28-12 00:08:02,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158822400.0,26574848.0,602066944.0,254500864.0,0.0,0.0,0.0,0.080,0.100,60.0,60.0,28-12 00:08:02,0.0,0.0,100.0,0.0,0.0,0.0,158822400.0,26574848.0,602066944.0,254500864.0,0.0,0.080,0.100
28-12 00:08:03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:03,0.0,0.0,100.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:04,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:04,0.495,0.495,99.010,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:05,0.0,0.0,0.0,0.515,0.0,98.969,0.0,0.0,0.515,0.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:05,0.0,0.0,99.482,0.0,0.0,0.518,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:06,0.0,0.0,100.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:07,0.0,0.0,100.0,0.0,0.0,0.0,158810112.0,26574848.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:08,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:08,0.498,0.0,99.502,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:09,0.0,0.0,100.0,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:10,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:10,0.500,0.0,99.500,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:11,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:11,0.0,0.503,99.497,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:12,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:12,0.498,0.0,99.502,0.0,0.0,0.0,158806016.0,26578944.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:13,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:13,0.0,0.0,100.0,0.0,0.0,0.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:14,0.0,0.0,100.0,0.0,0.0,0.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:15,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:15,0.498,0.498,99.005,0.0,0.0,0.0,158797824.0,26587136.0,602079232.0,254500864.0,0.0,0.080,0.100
28-12 00:08:16,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158793728.0,26587136.0,602083328.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:16,0.0,0.0,100.0,0.0,0.0,0.0,158793728.0,26587136.0,602083328.0,254500864.0,0.0,0.080,0.100
28-12 00:08:17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158793728.0,26587136.0,602083328.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:17,0.0,0.0,100.0,0.0,0.0,0.0,158793728.0,26587136.0,602083328.0,254500864.0,0.0,0.080,0.100
28-12 00:08:18,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:18,0.0,0.0,100.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.080,0.100
28-12 00:08:19,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.0,0.0,0.080,0.100,0.0,0.0,28-12 00:08:19,0.0,0.0,100.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.080,0.100
28-12 00:08:20,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:20,0.498,0.0,99.502,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:21,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:21,0.505,0.0,99.495,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:22,0.0,0.0,100.0,0.0,0.0,0.0,158789632.0,26591232.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:23,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:23,0.505,0.505,98.990,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:24,0.0,0.0,100.0,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:25,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:25,0.0,0.500,99.500,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:26,0.0,0.0,100.0,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:27,0.498,0.0,99.502,0.0,0.0,0.0,158781440.0,26599424.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:28,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158773248.0,26607616.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:28,0.0,0.0,100.0,0.0,0.0,0.0,158773248.0,26607616.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158773248.0,26607616.0,602083328.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:29,0.498,0.0,99.502,0.0,0.0,0.0,158773248.0,26607616.0,602083328.0,254500864.0,0.0,0.070,0.100
28-12 00:08:30,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:30,0.503,0.0,99.497,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:31,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:31,0.0,0.0,100.0,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:32,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:32,0.0,0.498,99.502,0.0,0.0,0.0,158769152.0,26607616.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158769152.0,26615808.0,602079232.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:33,0.0,0.0,100.0,0.0,0.0,0.0,158769152.0,26615808.0,602079232.0,254500864.0,0.0,0.070,0.100
28-12 00:08:34,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:34,0.0,0.0,100.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:35,0.0,0.0,0.0,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:35,0.503,0.503,98.995,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,2.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:36,0.495,0.0,99.505,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:37,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:37,0.0,0.0,100.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:38,0.0,0.0,100.0,0.0,0.0,0.0,158760960.0,26615808.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:39,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:39,0.0,0.0,100.0,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:40,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:40,0.498,0.0,99.502,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:41,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:41,0.498,0.498,99.005,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:42,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:42,0.505,0.0,99.495,0.0,0.0,0.0,158752768.0,26624000.0,602087424.0,254500864.0,0.0,0.070,0.100
28-12 00:08:43,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158748672.0,26624000.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:43,0.498,0.0,99.502,0.0,0.0,0.0,158748672.0,26624000.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:44,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:44,0.0,0.0,100.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:45,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:45,0.0,0.0,100.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:46,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:46,0.0,0.0,100.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.070,0.100
28-12 00:08:47,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.0,0.0,0.070,0.100,0.0,0.0,28-12 00:08:47,0.503,0.0,99.497,0.0,0.0,0.0,158740480.0,26632192.0,602091520.0,254500864.0,0.0,0.070,0.100
