"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client1",,,,"User:","vagrant"
"Cmdline:","dstat -tpcdrmgln --time --cpu --mem --load --output /home/Client/client1CPUUsage.csv",,,,"Date:","28 Dec 2020 00:02:36 UTC"

"system","procs",,,"total cpu usage",,,,,,"dsk/total",,"io/total",,"memory usage",,,,"paging",,"load avg",,,"net/total",,"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,
28-12 00:07:30,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:30,0.0,0.0,100.0,0.0,0.0,0.0,158359552.0,26435584.0,601980928.0,255188992.0,0.0,0.040,0.050
28-12 00:07:31,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158359552.0,26443776.0,601972736.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:31,0.0,0.498,99.502,0.0,0.0,0.0,158359552.0,26443776.0,601972736.0,255188992.0,0.0,0.040,0.050
28-12 00:07:32,0.0,0.0,1.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,274.0,274.0,28-12 00:07:32,0.500,0.0,99.500,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:33,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:33,0.500,0.0,99.500,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:34,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:34,0.0,0.503,99.497,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:35,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:35,0.503,0.0,99.497,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:36,0.0,0.0,100.0,0.0,0.0,0.0,158347264.0,26443776.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:37,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,60.0,60.0,28-12 00:07:37,0.500,0.0,99.500,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:38,0.500,0.0,99.500,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:39,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:39,0.503,0.0,99.497,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:40,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:40,0.495,0.495,99.010,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:41,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:41,0.0,0.505,99.495,0.0,0.0,0.0,158343168.0,26447872.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:42,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:42,0.0,0.0,100.0,0.0,0.0,0.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:43,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:43,0.990,0.495,98.515,0.0,0.0,0.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:44,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:44,0.505,0.0,99.495,0.0,0.0,0.0,158334976.0,26456064.0,601985024.0,255188992.0,0.0,0.040,0.050
28-12 00:07:45,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158330880.0,26456064.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:45,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26456064.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:46,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158330880.0,26456064.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:46,0.0,0.0,100.0,0.0,0.0,0.0,158330880.0,26456064.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:47,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:47,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:48,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:48,0.498,0.0,99.502,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:49,0.0,0.0,100.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:50,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:50,0.498,0.0,99.502,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:51,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:51,0.0,0.503,99.497,0.0,0.0,0.0,158322688.0,26464256.0,601989120.0,255188992.0,0.0,0.040,0.050
28-12 00:07:52,0.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:52,0.495,0.0,99.505,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:53,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:53,0.505,0.0,99.495,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:54,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:54,0.0,0.500,99.500,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:55,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:55,0.0,0.0,100.0,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:56,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:56,0.0,0.500,99.500,0.0,0.0,0.0,158441472.0,26472448.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:57,0.0,0.0,0.0,0.500,0.500,99.0,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158433280.0,26480640.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:57,1.0,0.0,99.0,0.0,0.0,0.0,158433280.0,26480640.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:58,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158433280.0,26480640.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:58,0.0,0.0,100.0,0.0,0.0,0.0,158433280.0,26480640.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:07:59,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:07:59,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:00,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:00,0.0,0.498,99.502,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:01,0.500,0.0,99.500,0.0,0.0,0.0,158429184.0,26480640.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:02,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158429184.0,26488832.0,601985024.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:02,0.0,0.0,100.0,0.0,0.0,0.0,158429184.0,26488832.0,601985024.0,255062016.0,0.0,0.040,0.050
28-12 00:08:03,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:03,0.0,0.0,100.0,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:04,0.0,0.0,0.0,0.459,0.459,99.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:04,0.905,0.905,98.190,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:05,0.0,0.0,0.0,0.552,1.105,98.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:05,0.0,0.565,99.435,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:06,0.513,0.0,99.487,0.0,0.0,0.0,158420992.0,26488832.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:07,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158420992.0,26492928.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:07,0.0,0.0,100.0,0.0,0.0,0.0,158420992.0,26492928.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:08:08,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:08,0.498,0.0,99.502,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:09,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:09,0.0,0.0,100.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:10,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:10,0.498,0.0,99.502,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:11,0.0,0.0,100.0,0.0,0.0,0.0,158416896.0,26492928.0,601993216.0,255062016.0,0.0,0.040,0.050
28-12 00:08:12,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158412800.0,26501120.0,601989120.0,255062016.0,0.0,0.0,0.0,0.040,0.050,0.0,0.0,28-12 00:08:12,0.0,0.498,99.502,0.0,0.0,0.0,158412800.0,26501120.0,601989120.0,255062016.0,0.0,0.040,0.050
28-12 00:08:13,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:13,0.0,0.500,99.500,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:14,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:15,0.500,0.0,99.500,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:16,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:16,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:17,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:17,0.0,0.0,100.0,0.0,0.0,0.0,158404608.0,26501120.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:18,0.0,0.0,0.0,0.0,0.500,99.500,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:18,0.498,0.498,99.005,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:19,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:19,0.505,0.0,99.495,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:20,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:20,0.0,0.0,100.0,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:21,0.0,0.498,99.502,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:22,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:22,0.500,0.0,99.500,0.0,0.0,0.0,158400512.0,26505216.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:23,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,24576.0,0.0,3.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:23,0.0,0.0,100.0,0.0,0.0,0.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:24,0.500,0.0,99.500,0.0,0.0,0.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:25,0.0,0.0,0.0,0.995,0.0,99.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:25,0.500,0.0,99.500,0.0,0.0,0.0,158392320.0,26513408.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158388224.0,26513408.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:26,0.503,0.0,99.497,0.0,0.0,0.0,158388224.0,26513408.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:27,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158388224.0,26513408.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:27,0.498,0.0,99.502,0.0,0.0,0.0,158388224.0,26513408.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:28,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,32768.0,0.0,5.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:28,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:29,0.500,0.0,99.500,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:30,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:30,0.500,0.0,99.500,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:31,0.0,0.0,0.0,0.498,0.0,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:31,0.0,0.0,100.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:32,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:32,0.495,0.495,99.010,0.0,0.0,0.0,158384128.0,26517504.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:33,0.0,0.0,0.0,0.498,0.995,98.507,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:33,0.0,0.505,99.495,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:34,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:34,0.500,0.0,99.500,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:35,0.0,0.0,0.0,0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:35,0.505,0.0,99.495,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:36,0.0,0.0,0.0,0.0,0.498,99.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:36,0.493,0.493,99.015,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:37,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:37,0.0,0.0,100.0,0.0,0.0,0.0,158380032.0,26521600.0,602001408.0,255062016.0,0.0,0.030,0.050
28-12 00:08:38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158380032.0,26525696.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:38,0.0,0.0,100.0,0.0,0.0,0.0,158380032.0,26525696.0,601997312.0,255062016.0,0.0,0.030,0.050
28-12 00:08:39,0.0,0.0,0.0,0.0,0.503,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:39,0.498,0.498,99.005,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:40,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:40,0.505,0.0,99.495,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:41,0.0,0.0,0.0,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:41,0.498,0.0,99.502,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:42,0.0,0.0,0.0,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:42,0.505,0.0,99.495,0.0,0.0,0.0,158371840.0,26525696.0,602005504.0,255062016.0,0.0,0.030,0.050
28-12 00:08:43,0.0,0.0,0.0,0.495,0.495,99.010,0.0,0.0,0.0,0.0,12288.0,0.0,2.0,158371840.0,26533888.0,601997312.0,255062016.0,0.0,0.0,0.0,0.030,0.050,0.0,0.0,28-12 00:08:43,0.0,0.498,99.502,0.0,0.0,0.0,158371840.0,26533888.0,601997312.0,255062016.0,0.0,0.030,0.050
